playerId,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,name,avatar,nameColor,bonus,clicked,timeClick,imageOrder,scoreIncrement,clickLength,rawScore,exitTimeoutId,exited
E78pfsFWs66WjEqhW,NA,2021-07-23T16:58:51Z,2021-07-23T16:58:51Z,1,ExitSurvey,2021-07-23T17:08:10Z,finished,NA,NA,NA,2021-07-23T16:50:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.959999999999999,red_7,1848,"red_6,red_9,red_11,red_7,red_8,red_12",0.16,3,8,NA,NA
Esz3BJgX4xte73aPP,NA,2021-07-23T16:55:12Z,2021-07-23T16:55:12Z,1,ExitSurvey,2021-07-23T17:03:08Z,finished,NA,NA,NA,2021-07-23T16:50:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,7.246666666666668,yellow_10,1198,"yellow_11,yellow_7,yellow_1,yellow_3,yellow_10,yellow_6",0.13333333333333333,2,6.666666666666667,NA,NA
MoffctnGjby2hyGhf,NA,2021-07-23T16:56:52Z,2021-07-23T16:56:52Z,1,ExitSurvey,2021-07-23T17:04:20Z,finished,NA,NA,NA,2021-07-23T16:50:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.973333333333334,yellow_8,1681,"yellow_3,yellow_7,yellow_8,yellow_1,yellow_2,yellow_9",0.14,2,7,NA,NA
SFbtuPNhbjNBaPnvf,NA,2021-07-23T16:55:25Z,2021-07-23T16:55:25Z,1,ExitSurvey,2021-07-23T17:03:08Z,finished,NA,NA,NA,2021-07-23T16:50:59Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,7.246666666666668,yellow_6,1804,"yellow_11,yellow_10,yellow_7,yellow_6,yellow_3,yellow_1",0.13333333333333333,2,6.666666666666667,NA,NA
HHzZRioDjDnoot6aj,NA,2021-07-23T17:00:57Z,2021-07-23T17:00:57Z,1,ExitSurvey,2021-07-23T17:08:22Z,finished,NA,NA,NA,2021-07-23T16:51:17Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.0933333333333355,white_2,232,"white_9,white_2,white_12,white_7,white_11,white_1",0.13333333333333333,3,6.666666666666667,NA,NA
wuHYu7fPyyYorsXju,NA,2021-07-23T16:56:13Z,2021-07-23T16:56:13Z,1,ExitSurvey,2021-07-23T17:04:20Z,finished,NA,NA,NA,2021-07-23T16:51:18Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.973333333333334,yellow_8,1479,"yellow_8,yellow_2,yellow_3,yellow_9,yellow_1,yellow_7",0.14,2,7,NA,NA
4WrsHH6tYWpKjYj2L,NA,2021-07-23T16:59:26Z,2021-07-23T16:59:26Z,1,ExitSurvey,2021-07-23T17:08:10Z,finished,NA,NA,NA,2021-07-23T16:51:19Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.959999999999999,red_11,1298,"red_7,red_9,red_8,red_11,red_6,red_12",0.16,3,8,NA,NA
FucM7ALrbZEpfycuE,NA,2021-07-23T16:57:06Z,2021-07-23T16:57:06Z,1,ExitSurvey,2021-07-23T17:04:20Z,finished,NA,NA,NA,2021-07-23T16:51:52Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.973333333333334,yellow_3,1747,"yellow_8,yellow_7,yellow_9,yellow_3,yellow_2,yellow_1",0.14,2,7,NA,NA
fXnW6X9q4nRqJG4aq,NA,2021-07-23T16:57:06Z,2021-07-23T16:57:06Z,1,ExitSurvey,2021-07-23T17:10:05Z,finished,NA,NA,NA,2021-07-23T16:52:18Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,7.013333333333332,white_2,2866,"white_7,white_6,white_4,white_11,white_3,white_2",0.19333333333333333,3,9.666666666666666,NA,NA
M8Xvx6dYLJJ7KMQQQ,NA,2021-07-23T16:58:31Z,2021-07-23T16:58:31Z,1,ExitSurvey,2021-07-23T17:08:10Z,finished,NA,NA,NA,2021-07-23T16:54:03Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.959999999999999,red_6,-19339,"red_11,red_12,red_8,red_9,red_6,red_7",0.16,3,8,NA,NA
WwpC2LRdQwpDbsxH4,NA,2021-07-23T17:01:23Z,2021-07-23T17:01:23Z,1,ExitSurvey,2021-07-23T17:08:22Z,finished,NA,NA,NA,2021-07-23T16:56:12Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.0933333333333355,white_11,1027,"white_12,white_9,white_7,white_2,white_11,white_1",0.13333333333333333,3,6.666666666666667,NA,NA
nfSEndJ3cGwiFnYtz,NA,2021-07-23T17:02:55Z,2021-07-23T17:02:55Z,1,"Sorry,ExitSurvey",2021-07-23T17:07:05Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T16:58:05Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,0,white_3,9609,"white_9,white_3,white_11,white_6,white_8,white_4",NA,NA,NA,NA,NA
iXW8BsftHJAEYdd3T,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T17:00:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
me7iEtGN8fFRokvPg,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T17:01:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eY2skYTfqaiZTMuS5,NA,2021-07-23T17:08:21Z,2021-07-23T17:08:21Z,1,ExitSurvey,2021-07-23T17:15:58Z,finished,NA,NA,NA,2021-07-23T17:01:26Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.026666666666667,white_11,30518,"white_11,white_10,white_1,white_5,white_9,white_4",0.08666666666666666,2,4.333333333333333,NA,NA
8uiSdJDKwaBb8RGwB,NA,2021-07-23T17:03:30Z,2021-07-23T17:03:30Z,1,"Sorry,ExitSurvey",2021-07-23T17:07:05Z,failed,Failed on onStageEnd callback,NA,NA,2021-07-23T17:01:28Z,Repi,/avatars/jdenticon/Samuel,#8138A8,0,white_11,3651728,"white_11,white_8,white_4,white_9,white_6,white_3",NA,NA,NA,NA,NA
sMyHRzJg6xN4RMttb,NA,2021-07-23T17:06:55Z,2021-07-23T17:06:55Z,1,ExitSurvey,2021-07-23T17:15:27Z,finished,NA,NA,NA,2021-07-23T17:01:32Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.84,red_6,-1133,"red_10,red_8,red_12,red_11,red_6,red_9",0.06666666666666667,1,3.3333333333333335,NA,NA
KBceqLEmZNGipbpP4,NA,2021-07-23T17:04:39Z,2021-07-23T17:04:39Z,1,ExitSurvey,2021-07-23T17:13:03Z,finished,NA,NA,NA,2021-07-23T17:01:36Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.793333333333332,yellow_7,3870,"yellow_2,yellow_7,yellow_6,yellow_10,yellow_8,yellow_9",0.12666666666666665,2,6.333333333333333,NA,NA
QruMEZRqxuSgdRvRv,NA,2021-07-23T17:05:28Z,2021-07-23T17:05:28Z,1,ExitSurvey,2021-07-23T17:13:06Z,finished,NA,NA,NA,2021-07-23T17:01:40Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.660000000000002,white_9,142453,"white_12,white_3,white_8,white_11,white_2,white_9",0.16666666666666669,3,8.333333333333334,NA,NA
fW7NBdzzXyZS5wy4r,NA,2021-07-23T17:04:44Z,2021-07-23T17:04:44Z,1,ExitSurvey,2021-07-23T17:13:03Z,finished,NA,NA,NA,2021-07-23T17:01:42Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.793333333333332,yellow_7,1700,"yellow_8,yellow_7,yellow_10,yellow_9,yellow_2,yellow_6",0.12666666666666665,2,6.333333333333333,NA,NA
rNAy3sj2cTwXnko69,NA,2021-07-23T17:05:29Z,2021-07-23T17:05:29Z,1,ExitSurvey,2021-07-23T17:13:06Z,finished,NA,NA,NA,2021-07-23T17:01:42Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.660000000000002,white_3,1782,"white_8,white_9,white_11,white_2,white_12,white_3",0.16666666666666669,3,8.333333333333334,NA,NA
kNSR5gfPNz5ZPjeCG,NA,2021-07-23T17:07:34Z,2021-07-23T17:07:34Z,1,ExitSurvey,2021-07-23T17:14:49Z,finished,NA,NA,NA,2021-07-23T17:01:43Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.26,yellow_12,1793,"yellow_12,yellow_5,yellow_1,yellow_3,yellow_2,yellow_7",0.19333333333333333,3,9.666666666666666,NA,NA
G6Z6Yxjh52x52q9Bd,NA,2021-07-23T17:07:12Z,2021-07-23T17:07:12Z,1,ExitSurvey,2021-07-23T17:15:27Z,finished,NA,NA,NA,2021-07-23T17:01:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.84,red_6,2251,"red_6,red_12,red_8,red_9,red_11,red_10",0.06666666666666667,1,3.3333333333333335,NA,NA
cRtBKpDnajNyNh6Zn,NA,2021-07-23T17:07:51Z,2021-07-23T17:07:51Z,1,ExitSurvey,2021-07-23T17:15:58Z,finished,NA,NA,NA,2021-07-23T17:01:58Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.026666666666667,white_1,7658,"white_10,white_11,white_1,white_9,white_5,white_4",0.08666666666666666,2,4.333333333333333,NA,NA
aRy976KcJEd8cuCxR,NA,2021-07-23T17:07:33Z,2021-07-23T17:07:33Z,1,ExitSurvey,2021-07-23T17:14:49Z,finished,NA,NA,NA,2021-07-23T17:02:06Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.26,yellow_5,1861,"yellow_3,yellow_2,yellow_1,yellow_7,yellow_5,yellow_12",0.19333333333333333,3,9.666666666666666,NA,NA
d8GPBAK4ZaA6jQh3c,NA,2021-07-23T17:06:21Z,2021-07-23T17:06:21Z,1,ExitSurvey,2021-07-23T17:15:27Z,finished,NA,NA,NA,2021-07-23T17:02:07Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.84,red_6,2392,"red_8,red_9,red_11,red_12,red_10,red_6",0.06666666666666667,1,3.3333333333333335,NA,NA
uEF3WPP8Wr2AiHrjr,NA,2021-07-23T17:05:05Z,2021-07-23T17:05:05Z,1,ExitSurvey,2021-07-23T17:13:06Z,finished,NA,NA,NA,2021-07-23T17:02:08Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.660000000000002,white_8,2450,"white_9,white_11,white_3,white_2,white_12,white_8",0.16666666666666669,3,8.333333333333334,NA,NA
gxzXoDQNKsurkgfBw,NA,2021-07-23T17:07:27Z,2021-07-23T17:07:27Z,1,ExitSurvey,2021-07-23T17:14:49Z,finished,NA,NA,NA,2021-07-23T17:02:39Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.26,yellow_2,1230,"yellow_2,yellow_5,yellow_12,yellow_7,yellow_3,yellow_1",0.19333333333333333,3,9.666666666666666,NA,NA
ejcjLrQYBqyePjZy3,NA,2021-07-23T17:07:45Z,2021-07-23T17:07:45Z,1,ExitSurvey,2021-07-23T17:15:58Z,finished,NA,NA,NA,2021-07-23T17:02:58Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.026666666666667,white_1,1410,"white_9,white_4,white_11,white_5,white_10,white_1",0.08666666666666666,2,4.333333333333333,NA,NA
6bDT7aWved6EtiKDG,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T17:03:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELZXttczQxWGMXrM,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:08:21Z,gameFull,NA,NA,NA,2021-07-23T17:04:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gZPD9Yt4EdoSmS3T4,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T17:04:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abguAkpKKd2QTfS3y,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,NA,NA,NA,2021-07-23T17:05:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pC3zCwiFyCFD6siWo,NA,2021-06-29T15:17:20Z,2021-06-29T15:17:20Z,1,ExitSurvey,2021-06-29T15:42:49Z,finished,NA,NA,NA,2021-06-29T15:14:06Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.7460000000000007,purple_10,5300,"purple_1,purple_4,purple_7,purple_3,purple_11,purple_10",0.03,2,20,NA,NA
qGZ6HcXYeYgshiPmH,NA,2021-06-29T15:20:39Z,2021-06-29T15:20:39Z,1,ExitSurvey,2021-06-29T15:43:47Z,finished,NA,NA,NA,2021-06-29T15:14:07Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.127000000000001,white_7,14518,"white_9,white_7,white_6,white_1,white_11,white_4",0.0495,3,33,NA,NA
P5RE77g8pm2dtqawA,NA,2021-06-29T15:17:35Z,2021-06-29T15:17:35Z,1,ExitSurvey,2021-06-29T15:42:49Z,finished,NA,NA,NA,2021-06-29T15:14:08Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.5030000000000003,purple_1,16703,"purple_11,purple_7,purple_3,purple_10,purple_1,purple_4",0.012,1,8,NA,NA
9EbggWY5eJWruGqJG,NA,2021-06-29T15:21:28Z,2021-06-29T15:21:28Z,1,ExitSurvey,2021-06-29T15:47:02Z,finished,NA,NA,NA,2021-06-29T15:14:13Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.1015,purple_10,33982,"purple_8,purple_11,purple_1,purple_10,purple_12,purple_7",0.045,3,30,NA,NA
J8JGEiFgXBdWxNTDw,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:14:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uc4ByKKGRrb7R7ARW,NA,2021-06-29T15:19:16Z,2021-06-29T15:19:16Z,1,ExitSurvey,2021-06-29T15:52:36Z,finished,NA,NA,NA,2021-06-29T15:14:14Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.0100000000000007,white_11,18432,"white_8,white_7,white_1,white_10,white_2,white_11",0.045,3,30,NA,NA
bTQTvtfRHrBMramdR,NA,2021-06-29T15:19:27Z,2021-06-29T15:19:27Z,1,ExitSurvey,2021-06-29T15:52:36Z,finished,NA,NA,NA,2021-06-29T15:14:17Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.9560000000000004,white_11,22846,"white_2,white_7,white_10,white_11,white_8,white_1",0.045,3,30,NA,NA
cHzxXyJndfavAZomQ,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:14:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8tuNKShzayef5Ysjb,NA,2021-06-29T15:21:31Z,2021-06-29T15:21:31Z,1,ExitSurvey,2021-06-29T15:47:02Z,finished,NA,NA,NA,2021-06-29T15:14:30Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1420000000000003,purple_10,34158,"purple_1,purple_12,purple_7,purple_11,purple_10,purple_8",0.045,3,30,NA,NA
vEypwrN9hMxwzfCDS,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:14:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oTkbdCgvWKvaCqQb7,NA,2021-06-29T15:19:38Z,2021-06-29T15:19:38Z,1,ExitSurvey,2021-06-29T15:52:36Z,finished,NA,NA,NA,2021-06-29T15:14:41Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.032500000000001,white_11,24010,"white_8,white_7,white_11,white_10,white_2,white_1",0.045,3,30,NA,NA
hn6WWuh6fDeCKfJPz,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:14:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEiw6MqCWovNFp4Bq,NA,2021-06-29T15:18:40Z,2021-06-29T15:18:40Z,1,ExitSurvey,2021-06-29T15:42:49Z,finished,NA,NA,NA,2021-06-29T15:14:46Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.6755000000000007,purple_10,39514,"purple_4,purple_11,purple_1,purple_3,purple_7,purple_10",0.03,2,20,NA,NA
dGZRCmnE7qCJsuwYP,NA,2021-06-29T15:22:01Z,NA,NA,ExitSurvey,2021-06-29T16:35:20Z,finished,NA,NA,NA,2021-06-29T15:14:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.3415000000000004,yellow_10,69136,"yellow_5,yellow_10,yellow_12,yellow_11,yellow_2,yellow_3",0.036,3,24,NA,NA
ok3MeKEaWhdx8wuu8,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:14:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HeXYRpJ7znQZ6BP6v,NA,2021-06-29T15:20:35Z,2021-06-29T15:20:35Z,1,ExitSurvey,2021-06-29T15:43:47Z,finished,NA,NA,NA,2021-06-29T15:14:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1360000000000015,white_7,13115,"white_4,white_9,white_1,white_6,white_7,white_11",0.0495,3,33,NA,NA
kdsKqKyWdXwmeE6WR,NA,2021-06-29T15:20:36Z,2021-06-29T15:20:36Z,1,ExitSurvey,2021-06-29T15:43:47Z,finished,NA,NA,NA,2021-06-29T15:15:08Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.1210000000000013,white_7,13967,"white_11,white_4,white_9,white_7,white_6,white_1",0.0495,3,33,NA,NA
tCeuNLPHtpWrzutp9,NA,2021-06-29T15:21:10Z,2021-06-29T15:21:10Z,1,ExitSurvey,2021-06-29T15:47:02Z,finished,NA,NA,NA,2021-06-29T15:15:12Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.1735000000000007,purple_10,35674,"purple_12,purple_10,purple_1,purple_11,purple_8,purple_7",0.045,3,30,NA,NA
5SHesZ448NYq7uwhG,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:15:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rSdBjHwfmWwz3Zwxq,NA,2021-06-29T15:22:07Z,NA,NA,ExitSurvey,2021-06-29T16:35:20Z,finished,NA,NA,NA,2021-06-29T15:15:45Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.3535000000000004,yellow_10,34796,"yellow_10,yellow_5,yellow_3,yellow_11,yellow_12,yellow_2",0.036,3,24,NA,NA
Sa4yM9TwAPpPZLfph,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:15:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5rd4auhHb3DNW9HyL,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:16:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5Rugu8ZJ3ezTAgvy,NA,2021-06-29T15:22:13Z,NA,NA,ExitSurvey,2021-06-29T16:35:20Z,finished,NA,NA,NA,2021-06-29T15:17:01Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.3535000000000004,yellow_10,38954,"yellow_12,yellow_10,yellow_11,yellow_3,yellow_2,yellow_5",0.036,3,24,NA,NA
G7rpanrpf48PW8KaF,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:17:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XKvTn46Ghq5eQhE7a,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:18:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
n7pvM9uSdjnPyAmam,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:19:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9sQixCo6CbEkDnDM3,NA,NA,NA,NA,NA,2021-06-29T15:22:12Z,gameFull,NA,2021-06-29T15:27:56Z,gameFull,2021-06-29T15:20:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SKWQPkZ2HtvFefYTK,NA,2021-06-29T15:41:44Z,2021-06-29T15:41:44Z,1,ExitSurvey,2021-06-29T15:55:09Z,finished,NA,NA,NA,2021-06-29T15:28:02Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.645,white_3,1923,"white_10,white_9,white_2,white_3,white_11,white_6",0.015,1,3,NA,NA
E3CeTe3jT38HfubvS,NA,NA,NA,NA,NA,2021-06-29T16:08:23Z,cancelled,adminCancelled,NA,NA,2021-06-29T15:28:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pjA4f6As8cAmCxWap,NA,2021-06-29T15:35:45Z,2021-06-29T15:35:45Z,1,ExitSurvey,2021-06-29T15:55:09Z,finished,NA,NA,NA,2021-06-29T15:31:07Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.8025000000000002,white_9,1894,"white_9,white_6,white_2,white_3,white_11,white_10",0.03,2,6,NA,NA
cThtpskLDmXpqdyAP,NA,NA,NA,NA,NA,2021-06-29T16:08:23Z,gameFull,NA,NA,NA,2021-06-29T15:31:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RdPK8e4LCw5LqZBMr,NA,2021-06-29T15:47:59Z,2021-06-29T15:47:59Z,1,NA,2021-06-29T16:03:12Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-06-29T15:34:28Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,0.10500000000000001,yellow_11,4292,"yellow_11,yellow_8,yellow_6,yellow_4,yellow_12,yellow_1",0.025,1,5,10762,TRUE
PaLwLpZj4Zvfsn7gN,NA,2021-06-29T15:38:46Z,2021-06-29T15:38:46Z,1,ExitSurvey,2021-06-29T15:55:09Z,finished,NA,NA,NA,2021-06-29T15:34:40Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.7475,white_9,2834,"white_10,white_3,white_2,white_11,white_6,white_9",0.03,2,6,NA,NA
CtYHeSzgGLySWPJ7M,NA,2021-06-29T15:53:00Z,2021-06-29T15:53:00Z,1,NA,2021-06-29T16:02:00Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-06-29T15:42:45Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0.16749999999999998,false,NA,"yellow_12,yellow_4,yellow_1,yellow_6,yellow_11,yellow_8",0.06,1,12,4635,TRUE
77bwzC5dryaJr5pmL,NA,2021-06-29T15:57:50Z,2021-06-29T15:57:50Z,1,NA,2021-06-29T16:02:00Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-06-29T15:52:23Z,Repi,/avatars/jdenticon/Samuel,#8138A8,0.15749999999999997,false,NA,"yellow_11,yellow_6,yellow_12,yellow_8,yellow_4,yellow_1",0.045,1,9,2442,TRUE
instgY2Z5xNN633zM,NA,NA,NA,NA,NA,2021-06-29T16:08:23Z,gameFull,NA,NA,NA,2021-06-29T16:03:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SftTKNErovPZTZSsh,NA,NA,NA,NA,NA,2021-06-30T16:59:24Z,gameFull,NA,NA,NA,2021-06-30T16:58:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nFqTBtKEKpFBGNMXC,NA,2021-06-30T17:10:08Z,2021-06-30T17:10:08Z,1,ExitSurvey,2021-06-30T17:44:36Z,finished,NA,NA,NA,2021-06-30T17:02:24Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.800000000000001,yellow_1,15015,"yellow_1,yellow_3,yellow_11,yellow_10,yellow_12,yellow_6",0.099,3,33,NA,NA
DP6g2ZQPajwv9TXJ7,NA,2021-06-30T17:10:44Z,2021-06-30T17:10:44Z,1,ExitSurvey,2021-06-30T17:49:39Z,finished,NA,NA,NA,2021-06-30T17:02:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.815000000000001,yellow_2,12448,"yellow_11,yellow_8,yellow_10,yellow_3,yellow_2,yellow_1",0.10799999999999998,3,36,NA,NA
Cm5auRoPbDGaDN5QP,NA,2021-06-30T17:06:53Z,2021-06-30T17:06:53Z,1,ExitSurvey,2021-06-30T17:44:36Z,finished,NA,NA,NA,2021-06-30T17:03:02Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.710000000000002,yellow_1,20030,"yellow_6,yellow_11,yellow_12,yellow_3,yellow_1,yellow_10",0.099,3,33,NA,NA
BiKzWfhjXPp2RcaMv,NA,2021-06-30T17:08:03Z,2021-06-30T17:08:03Z,1,ExitSurvey,2021-06-30T17:44:36Z,finished,NA,NA,NA,2021-06-30T17:03:15Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.800000000000001,yellow_1,20309,"yellow_11,yellow_12,yellow_1,yellow_3,yellow_6,yellow_10",0.099,3,33,NA,NA
kSEJFwmMYWRn3uDHA,NA,2021-06-30T17:11:04Z,2021-06-30T17:11:04Z,1,ExitSurvey,2021-06-30T17:49:39Z,finished,NA,NA,NA,2021-06-30T17:03:23Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.815000000000001,yellow_2,31259,"yellow_2,yellow_3,yellow_10,yellow_8,yellow_1,yellow_11",0.10799999999999998,3,36,NA,NA
d8werCbpR65GLFEJP,NA,2021-06-30T17:21:18Z,2021-06-30T17:21:18Z,1,ExitSurvey,2021-06-30T17:56:33Z,finished,NA,NA,NA,2021-06-30T17:03:44Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.611000000000001,purple_10,41359,"purple_8,purple_6,purple_5,purple_10,purple_4,purple_2",0.10799999999999998,3,36,NA,NA
4WPuaCAupZXaSurmk,NA,2021-06-30T17:13:30Z,2021-06-30T17:13:30Z,1,ExitSurvey,2021-06-30T17:58:53Z,finished,NA,NA,NA,2021-06-30T17:04:43Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.230000000000001,red_9,14429,"red_9,red_5,red_8,red_3,red_1,red_11",0.09,3,30,NA,NA
gQtk8pn6boLtSeb2L,NA,2021-06-30T17:53:53Z,2021-06-30T17:53:53Z,1,NA,2021-06-30T17:55:19Z,cancelled,adminCancelled,NA,NA,2021-06-30T17:06:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j4u7Sj62o9yvKuQRi,NA,2021-06-30T17:49:19Z,2021-06-30T17:49:19Z,1,NA,2021-06-30T17:55:19Z,gameFull,NA,NA,NA,2021-06-30T17:06:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cGkicrKFWEqqHBJTT,NA,NA,NA,NA,NA,2021-06-30T17:55:19Z,gameFull,NA,NA,NA,2021-06-30T17:07:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
