gameId,rowid,trialNum,name,pResp,text,span,normalized_span,referent,flowers,color
TpAMBXAumnL7zQDwG,5252,20,Repi,9,ill take star then,star,star,9,"3:12, 5:9, 9:8, 12:6, 1:5, 6:1",white
TpAMBXAumnL7zQDwG,5255,20,Minu,3,okay im picking black,black,black,3,"3:12, 5:9, 9:8, 12:6, 1:5, 6:1",white
TpAMBXAumnL7zQDwG,5257,21,Repi,3,stalk is best,stalk,stalk,3,"4:11, 7:9, 3:8, 10:7, 8:5, 5:3",white
TpAMBXAumnL7zQDwG,5258,21,Laju,4,Trio with yellow,Trio with yellow,Trio with yellow,4,"4:11, 7:9, 3:8, 10:7, 8:5, 5:3",white
TpAMBXAumnL7zQDwG,5259,21,Minu,10,trio,trio,trio,4,"4:11, 7:9, 3:8, 10:7, 8:5, 5:3",white
TpAMBXAumnL7zQDwG,5260,21,Repi,3,sideways is half,sideways,sideways,10,"4:11, 7:9, 3:8, 10:7, 8:5, 5:3",white
TpAMBXAumnL7zQDwG,5261,21,Repi,3,ill take stalk,stalk,stalk,3,"4:11, 7:9, 3:8, 10:7, 8:5, 5:3",white
TpAMBXAumnL7zQDwG,5265,22,Repi,2,flat is best,flat,flat,6,"6:12, 12:9, 2:8, 9:4, 8:3, 4:2",white
TpAMBXAumnL7zQDwG,5266,22,Minu,12,tiny,tiny,tiny,12,"6:12, 12:9, 2:8, 9:4, 8:3, 4:2",white
TpAMBXAumnL7zQDwG,5267,22,Laju,6,Flat white,Flat white,Flat white,6,"6:12, 12:9, 2:8, 9:4, 8:3, 4:2",white
TpAMBXAumnL7zQDwG,5268,22,Repi,2,duo is 3/4,duo,duo,2,"6:12, 12:9, 2:8, 9:4, 8:3, 4:2",white
TpAMBXAumnL7zQDwG,5269,22,Repi,2,ill take duo,duo,duo,2,"6:12, 12:9, 2:8, 9:4, 8:3, 4:2",white
TpAMBXAumnL7zQDwG,5270,22,Laju,6,Then tiny,tiny,tiny,12,"6:12, 12:9, 2:8, 9:4, 8:3, 4:2",white
TpAMBXAumnL7zQDwG,5274,23,Minu,7,trio,trio,trio,4,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5275,23,Laju,4,Trio,Trio,Trio,4,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5276,23,Repi,10,my best is sideways,sideways,sideways,10,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5277,23,Repi,10,roulghly half,,,,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5278,23,Repi,10,pink is just under half,pink,pink,7,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5279,23,Minu,7,laju?,,,,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5281,23,Laju,4,Sideways is number 2,Sideways,Sideways,10,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5282,23,Repi,10,im on sideways,sideways,sideways,10,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5283,23,Laju,4,I’ll take trio,trio,trio,4,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
TpAMBXAumnL7zQDwG,5285,23,Repi,10,ggs bois,,,,"4:12, 10:7, 7:6, 1:5, 2:4, 11:1",white
tyahSKb2QMioA7SQ6,9267,0,Minu,9,I like the tiny purple star shaped flower,the tiny purple star shaped flower,the tiny purple star shaped flower,9,"9:12, 7:8, 11:7, 5:6, 10:5, 12:3",purple
tyahSKb2QMioA7SQ6,9268,0,Repi,7,i will take the round purple flower,the round purple flower,the round purple flower,7,"9:12, 7:8, 11:7, 5:6, 10:5, 12:3",purple
tyahSKb2QMioA7SQ6,9269,0,Minu,9,OK.,,,,"9:12, 7:8, 11:7, 5:6, 10:5, 12:3",purple
tyahSKb2QMioA7SQ6,9272,1,Minu,9,I like the same tiny purple star shaped flower.,the same tiny purple star shaped flower,the same tiny purple star shaped flower,9,"7:12, 3:9, 9:8, 1:5, 4:3, 2:2",purple
tyahSKb2QMioA7SQ6,9273,1,Repi,7,i will be choosing the round one again,the round one,the round one,7,"7:12, 3:9, 9:8, 1:5, 4:3, 2:2",purple
tyahSKb2QMioA7SQ6,9277,2,Laju,3,i will choose the spiky purple flower,the spiky purple flower,the spiky purple flower,3,"2:11, 3:9, 6:7, 11:4, 4:3, 1:2",purple
tyahSKb2QMioA7SQ6,9278,2,Minu,6,Hmm. I think I'll take the purple flower with one in the corner and another in the background.,the purple flower with one in the corner and another in the background.,the purple flower with one in the corner and another in the background.,6,"2:11, 3:9, 6:7, 11:4, 4:3, 1:2",purple
tyahSKb2QMioA7SQ6,9281,2,Repi,2,which spiky one?,spiky one,spiky one,3,"2:11, 3:9, 6:7, 11:4, 4:3, 1:2",purple
tyahSKb2QMioA7SQ6,9282,2,Laju,3,the one with the long stems on top,the one with the long stems on top,the one with the long stems on top,3,"2:11, 3:9, 6:7, 11:4, 4:3, 1:2",purple
tyahSKb2QMioA7SQ6,9284,3,Repi,4,ill take the fuzzy circular flower,the fuzzy circular flower,the fuzzy circular flower,4,"7:10, 4:8, 11:7, 12:5, 5:3, 1:2",purple
tyahSKb2QMioA7SQ6,9286,3,Minu,11,"I like the purple flowers with the sharp tips, and a little white stamen.","the purple flowers with the sharp tips, and a little white stamen.","the purple flowers with the sharp tips, and a little white stamen.",11,"7:10, 4:8, 11:7, 12:5, 5:3, 1:2",purple
tyahSKb2QMioA7SQ6,9289,4,Minu,9,I'm choosing the star shaped flower with a bunch of green in the background.,the star shaped flower with a bunch of green in the background.,the star shaped flower with a bunch of green in the background.,9,"9:12, 8:9, 2:8, 7:6, 11:5, 4:3",purple
tyahSKb2QMioA7SQ6,9290,4,Minu,9,The single purple flower that is.,The single purple flower ,The single purple flower ,9,"9:12, 8:9, 2:8, 7:6, 11:5, 4:3",purple
tyahSKb2QMioA7SQ6,9291,4,Repi,8,ill select the one with bell shaped flowers kind of fuzzy pic,the one with bell shaped flowers kind of fuzzy pic,the one with bell shaped flowers kind of fuzzy pic,8,"9:12, 8:9, 2:8, 7:6, 11:5, 4:3",purple
tyahSKb2QMioA7SQ6,9295,5,Repi,1,ill select the tulip looking one,the tulip looking one,the tulip looking one,1,"1:10, 3:9, 11:8, 10:7, 2:5, 7:4",purple
tyahSKb2QMioA7SQ6,9296,5,Repi,1,with brown background,with brown background,with brown background,1,"1:10, 3:9, 11:8, 10:7, 2:5, 7:4",purple
tyahSKb2QMioA7SQ6,9297,5,Minu,3,"I choose the single purple flower -- it's a bit small, with long fluffy stamens.","the single purple flower -- it's a bit small, with long fluffy stamens.","the single purple flower -- it's a bit small, with long fluffy stamens.",3,"1:10, 3:9, 11:8, 10:7, 2:5, 7:4",purple
tyahSKb2QMioA7SQ6,9301,6,Repi,9,ill do the star shaped one,the star shaped one,the star shaped one,9,"8:12, 4:8, 9:6, 7:4, 1:2, 12:1",purple
tyahSKb2QMioA7SQ6,9302,6,Minu,8,I like the purple flowers that look sort of like sweetpeas.,the purple flowers that look sort of like sweetpeas.,the purple flowers that look sort of like sweet peas.,8,"8:12, 4:8, 9:6, 7:4, 1:2, 12:1",purple
tyahSKb2QMioA7SQ6,9303,6,Minu,8,Four of them in the photo.,Four of them,Four of them,8,"8:12, 4:8, 9:6, 7:4, 1:2, 12:1",purple
tyahSKb2QMioA7SQ6,9304,6,Laju,4,i will do the fuzzy one,the fuzzy one,the fuzzy one,4,"8:12, 4:8, 9:6, 7:4, 1:2, 12:1",purple
tyahSKb2QMioA7SQ6,9308,7,Laju,6,i will do the one with two flowers in it,the one with two flowers in it,the one with two flowers in it,6,"11:12, 9:9, 6:5, 7:4, 12:3, 4:1",purple
tyahSKb2QMioA7SQ6,9309,7,Repi,11,i will do the one with 6 flowers,the one with 6 flowers,the one with 6 flowers,11,"11:12, 9:9, 6:5, 7:4, 12:3, 4:1",purple
tyahSKb2QMioA7SQ6,9312,7,Minu,9,I choose the purple flowers with the white center.,the purple flowers with the white center,the purple flowers with the white center,9,"11:12, 9:9, 6:5, 7:4, 12:3, 4:1",purple
tyahSKb2QMioA7SQ6,9314,8,Repi,9,star shaped with long petals,star shaped with long petals,star shaped with long petals,9,"11:11, 7:9, 9:8, 12:7, 10:3, 4:1",purple
tyahSKb2QMioA7SQ6,9315,8,Minu,11,I like the flower with the white center.,the flower with the white center,the flower with the white center,11,"11:11, 7:9, 9:8, 12:7, 10:3, 4:1",purple
tyahSKb2QMioA7SQ6,9317,8,Minu,11,that looks like crepe paper.,that looks like crepe paper.,that looks like crepe paper.,11,"11:11, 7:9, 9:8, 12:7, 10:3, 4:1",purple
tyahSKb2QMioA7SQ6,9320,9,Repi,3,fuzzy one with long petals,fuzzy one with long petals,fuzzy one with long petals,3,"1:10, 3:9, 5:7, 7:6, 9:4, 6:2",purple
tyahSKb2QMioA7SQ6,9321,9,Minu,7,I choose the round flower.,the round flower,the round flower,7,"1:10, 3:9, 5:7, 7:6, 9:4, 6:2",purple
tyahSKb2QMioA7SQ6,9325,10,Repi,4,round fuzzy flower,round fuzzy flower,round fuzzy flower,4,"6:11, 4:9, 1:7, 9:4, 11:2, 7:1",purple
tyahSKb2QMioA7SQ6,9327,10,Laju,6,2 flowers,2 flowers,2 flowers,6,"6:11, 4:9, 1:7, 9:4, 11:2, 7:1",purple
tyahSKb2QMioA7SQ6,9330,11,Repi,4,same round fuzzy one,round fuzzy one,round fuzzy one,4,"10:12, 6:7, 4:6, 3:5, 7:3, 9:1",purple
tyahSKb2QMioA7SQ6,9332,11,Laju,6,2 flowers,2 flowers,2 flowers,6,"10:12, 6:7, 4:6, 3:5, 7:3, 9:1",purple
tyahSKb2QMioA7SQ6,9334,11,Minu,10,I choose the bell shaped flower. tall like a spire,the bell shaped flower. tall like a spire,the bell shaped flower. tall like a spire,10,"10:12, 6:7, 4:6, 3:5, 7:3, 9:1",purple
tyahSKb2QMioA7SQ6,9336,12,Repi,1,tulip looking ones,tulip looking ones,tulip looking ones,1,"1:11, 12:9, 3:7, 10:5, 4:4, 11:1",purple
tyahSKb2QMioA7SQ6,9337,12,Laju,4,round fuzzy one for me,round fuzzy one,round fuzzy one,4,"1:11, 12:9, 3:7, 10:5, 4:4, 11:1",purple
tyahSKb2QMioA7SQ6,9340,12,Minu,3,Small flower with fuzzy stamen,Small flower with fuzzy stamen,Small flower with fuzzy stamen,3,"1:11, 12:9, 3:7, 10:5, 4:4, 11:1",purple
tyahSKb2QMioA7SQ6,9342,13,Repi,5,3 flowers,3 flowers,3 flowers,5,"9:11, 5:7, 10:6, 11:5, 12:4, 6:2",purple
tyahSKb2QMioA7SQ6,9343,13,Laju,9,star,star,star,9,"9:11, 5:7, 10:6, 11:5, 12:4, 6:2",purple
tyahSKb2QMioA7SQ6,9347,14,Repi,7,round flower,round flower,round flower,7,"8:10, 3:9, 7:8, 10:4, 6:2, 1:1",purple
tyahSKb2QMioA7SQ6,9349,14,Laju,6,2 flowers,2 flowers,2 flowers,6,"8:10, 3:9, 7:8, 10:4, 6:2, 1:1",purple
tyahSKb2QMioA7SQ6,9352,15,Repi,1,tulip ones,tulip ones,tulip ones,1,"1:12, 6:9, 9:8, 3:7, 8:4, 10:2",purple
tyahSKb2QMioA7SQ6,9354,15,Laju,6,2 flowers,2 flowers,2 flowers,6,"1:12, 6:9, 9:8, 3:7, 8:4, 10:2",purple
tyahSKb2QMioA7SQ6,9357,16,Repi,1,same choice tulip,tulip,tulip,1,"1:10, 12:6, 5:5, 7:4, 11:2, 3:1",purple
tyahSKb2QMioA7SQ6,9359,16,Minu,5,three flowers.,three flowers.,three flowers.,5,"1:10, 12:6, 5:5, 7:4, 11:2, 3:1",purple
tyahSKb2QMioA7SQ6,9360,16,Laju,7,round flower,round flower,round flower,7,"1:10, 12:6, 5:5, 7:4, 11:2, 3:1",purple
tyahSKb2QMioA7SQ6,9363,17,Repi,9,star shaped long petals,star shaped long petals,star shaped long petals,9,"2:10, 9:9, 11:5, 10:3, 3:2, 4:1",purple
tyahSKb2QMioA7SQ6,9364,17,Minu,2,"two flowers, near white base.","two flowers, near white base","two flowers, near white base",2,"2:10, 9:9, 11:5, 10:3, 3:2, 4:1",purple
tyahSKb2QMioA7SQ6,9368,18,Repi,4,round fuzzy,round fuzzy,round fuzzy,4,"10:11, 6:9, 4:8, 5:5, 7:3, 2:2",purple
tyahSKb2QMioA7SQ6,9370,18,Minu,6,two small flowers,two small flowers,two small flowers,6,"10:11, 6:9, 4:8, 5:5, 7:3, 2:2",purple
tyahSKb2QMioA7SQ6,9373,19,Repi,5,3 flowers,3 flowers,3 flowers,5,"5:12, 7:9, 9:7, 8:4, 3:3, 4:1",purple
tyahSKb2QMioA7SQ6,9375,19,Laju,7,round non fuzzy one,round non fuzzy one,round non fuzzy one,7,"5:12, 7:9, 9:7, 8:4, 3:3, 4:1",purple
tyahSKb2QMioA7SQ6,9376,19,Minu,9,single star shaped,single star shaped,single star shaped,9,"5:12, 7:9, 9:7, 8:4, 3:3, 4:1",purple
tyahSKb2QMioA7SQ6,9379,20,Minu,6,two purple flowers,two purple flowers,two purple flowers,6,"8:10, 6:9, 7:8, 3:6, 12:4, 2:3",purple
tyahSKb2QMioA7SQ6,9380,20,Repi,7,round regular one,round regular one,round regular one,7,"8:10, 6:9, 7:8, 3:6, 12:4, 2:3",purple
tyahSKb2QMioA7SQ6,9381,20,Laju,8,4 flowers,4 flowers,4 flowers,8,"8:10, 6:9, 7:8, 3:6, 12:4, 2:3",purple
tyahSKb2QMioA7SQ6,9385,21,Laju,9,star shaped,star shaped,star shaped,9,"9:11, 6:8, 7:7, 12:6, 5:5, 2:3",purple
tyahSKb2QMioA7SQ6,9386,21,Repi,6,2 flowers,2 flowers,2 flowers,6,"9:11, 6:8, 7:7, 12:6, 5:5, 2:3",purple
tyahSKb2QMioA7SQ6,9390,22,Minu,8,four flowers,four flowers,four flowers,8,"8:11, 2:9, 10:8, 9:4, 6:2, 5:1",purple
tyahSKb2QMioA7SQ6,9392,22,Repi,10,tall long shaped flowers,tall long shaped flowers,tall long shaped flowers,10,"8:11, 2:9, 10:8, 9:4, 6:2, 5:1",purple
tyahSKb2QMioA7SQ6,9395,23,Repi,6,2 flowers,2 flowers,2 flowers,6,"6:11, 12:9, 5:8, 8:6, 11:5, 7:4",purple
tyahSKb2QMioA7SQ6,9397,23,Minu,12,single flower,single flower,single flower,12,"6:11, 12:9, 5:8, 8:6, 11:5, 7:4",purple
wTPCpTBpdP9eKJswp,5884,0,Minu,9,Hi,,,,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5885,0,Repi,4,hi,,,,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5886,0,Repi,4,i can take the big round flower,the big round flower,the big round flower,4,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5887,0,Repi,4,red,red,red,4,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5889,0,Laju,10,hi. The small flower with the most leaves showing is the highest for mine,The small flower with the most leaves,The small flower with the most leaves,10,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5890,0,Laju,10,all of my flowers are red,,,,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5891,0,Repi,4,okay!,,,,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5892,0,Minu,9,I can take the red with the yellow bottom,the red with the yellow bottom,the red with the yellow bottom,9,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5893,0,Repi,4,nice,,,,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5895,0,Laju,10,okay i will take the red one with lots of leaves,he red one with lots of leaves,he red one with lots of leaves,10,"10:12, 4:7, 9:4, 8:3, 2:2, 6:1",red
wTPCpTBpdP9eKJswp,5897,1,Minu,1,The highest for me is the red with the yellow center,the red with the yellow center,the red with the yellow center,1,"1:10, 10:8, 9:6, 5:3, 2:2, 12:1",red
wTPCpTBpdP9eKJswp,5898,1,Repi,10,okay i'll do the one with all the little red flowers,the one with all the little red flowers,the one with all the little red flowers,10,"1:10, 10:8, 9:6, 5:3, 2:2, 12:1",red
wTPCpTBpdP9eKJswp,5901,1,Minu,1,fyi i meant the one with just yellow in the center not white and yellow,the one with just yellow in the center,the one with just yellow in the center,5,"1:10, 10:8, 9:6, 5:3, 2:2, 12:1",red
wTPCpTBpdP9eKJswp,5902,1,Repi,10,i figured!!,,,,"1:10, 10:8, 9:6, 5:3, 2:2, 12:1",red
wTPCpTBpdP9eKJswp,5903,2,Repi,6,i can do the curvy one,the curvy one,the curvy one,6,"6:12, 10:8, 7:6, 9:3, 3:2, 11:1",red
wTPCpTBpdP9eKJswp,5904,2,Repi,6,with multiple petals,with multiple petals,with multiple petals,6,"6:12, 10:8, 7:6, 9:3, 3:2, 11:1",red
wTPCpTBpdP9eKJswp,5906,2,Minu,10,Im not sure which one you mean,,,,"6:12, 10:8, 7:6, 9:3, 3:2, 11:1",red
wTPCpTBpdP9eKJswp,5907,2,Repi,6,the one with the dark background,the one with the dark background,the one with the dark background,6,"6:12, 10:8, 7:6, 9:3, 3:2, 11:1",red
wTPCpTBpdP9eKJswp,5908,2,Minu,10,oh okay ill do the one with the tiny red ones,the one with the tiny red ones,the one with the tiny red ones,10,"6:12, 10:8, 7:6, 9:3, 3:2, 11:1",red
wTPCpTBpdP9eKJswp,5910,2,Repi,6,okay!!,,,,"6:12, 10:8, 7:6, 9:3, 3:2, 11:1",red
wTPCpTBpdP9eKJswp,5911,3,Minu,10,ill do the same one as last time,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5913,3,Repi,3,i can do the one that looks like a red petal,the one that looks like a red petal,the one that looks like a red petal,3,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5914,3,Repi,3,with the yellow stick thingie in the middle,with the yellow stick thingie in the middle,with the yellow stick thing in the middle,3,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5915,3,Minu,10,ok!,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5917,3,Repi,3,is it just us two in here now?,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5918,3,Laju,6,sorry my screen was blank for the past several minutes and pictures just started popping back up,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5919,3,Laju,6,so sorry!!,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5920,3,Minu,10,np!,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5921,3,Repi,3,it's okay!! i'm sorry your screen was messing up :/,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5922,3,Laju,6,minu which one did you do last time?,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5923,3,Minu,10,i did the one with the tiny red flowers,the one with the tiny red flowers,the one with the tiny red flowers,10,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5924,3,Minu,10,with a bunch of green leaves,with a bunch of green leaves,with a bunch of green leaves,10,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5925,3,Laju,6,okay sounds great,,,,"10:10, 3:8, 12:6, 6:5, 8:2, 9:1",red
wTPCpTBpdP9eKJswp,5927,4,Repi,2,i'll do the poinsettia looking one,poinsettia looking one,poinsettia looking one,2,"5:12, 2:9, 10:6, 4:5, 11:3, 7:1",red
wTPCpTBpdP9eKJswp,5928,4,Repi,2,all the red leaves,all the red leaves,all the red leaves,2,"5:12, 2:9, 10:6, 4:5, 11:3, 7:1",red
wTPCpTBpdP9eKJswp,5930,4,Laju,5,the big red one with white inside,the big red one with white inside,the big red one with white inside,5,"5:12, 2:9, 10:6, 4:5, 11:3, 7:1",red
wTPCpTBpdP9eKJswp,5932,4,Minu,10,ill do the same as last,the same as last,the same as last,10,"5:12, 2:9, 10:6, 4:5, 11:3, 7:1",red
wTPCpTBpdP9eKJswp,5934,5,Repi,2,i'll do the same nne,the same nne,the same nne,2,"2:12, 1:9, 5:6, 6:5, 7:3, 3:1",red
wTPCpTBpdP9eKJswp,5935,5,Repi,2,one,one,one,2,"2:12, 1:9, 5:6, 6:5, 7:3, 3:1",red
wTPCpTBpdP9eKJswp,5936,5,Laju,5,ill do the same as last time. the red with white petals inside,the same as last time. the red with white petals inside,the same as last time. the red with white petals inside,5,"2:12, 1:9, 5:6, 6:5, 7:3, 3:1",red
wTPCpTBpdP9eKJswp,5939,5,Minu,1,repi which one did you do last time,,,,"2:12, 1:9, 5:6, 6:5, 7:3, 3:1",red
wTPCpTBpdP9eKJswp,5940,5,Repi,2,the poinsettia loking one,the poinsettia loking one,the poinsettia looking one,2,"2:12, 1:9, 5:6, 6:5, 7:3, 3:1",red
wTPCpTBpdP9eKJswp,5941,5,Repi,2,all the red leaves,all the red leaves,all the red leaves,2,"2:12, 1:9, 5:6, 6:5, 7:3, 3:1",red
wTPCpTBpdP9eKJswp,5943,6,Repi,10,i'll do the one with all the little red flowers,the one with all the little red flowers,the one with all the little red flowers,10,"5:10, 7:9, 10:6, 8:5, 2:2, 9:1",red
wTPCpTBpdP9eKJswp,5944,6,Repi,10,by all the green leaves,by all the green leaves,by all the green leaves,10,"5:10, 7:9, 10:6, 8:5, 2:2, 9:1",red
wTPCpTBpdP9eKJswp,5946,6,Minu,5,ill do the one with white and yellow on inside,the one with white and yellow on inside,the one with white and yellow on inside,5,"5:10, 7:9, 10:6, 8:5, 2:2, 9:1",red
wTPCpTBpdP9eKJswp,5949,7,Repi,12,i'll do the red one with the yellow tipped petals,he red one with the yellow tipped petals,he red one with the yellow tipped petals,12,"7:10, 12:9, 5:8, 3:6, 9:4, 2:2",red
wTPCpTBpdP9eKJswp,5950,7,Repi,12,round ones,round ones,round ones,12,"7:10, 12:9, 5:8, 3:6, 9:4, 2:2",red
wTPCpTBpdP9eKJswp,5952,7,Minu,7,ill do the one with the pink inside,the one with the pink inside,the one with the pink inside,7,"7:10, 12:9, 5:8, 3:6, 9:4, 2:2",red
wTPCpTBpdP9eKJswp,5955,8,Repi,8,i'll do the three round ones,the three round ones,the three round ones,8,"6:12, 8:6, 5:5, 7:4, 11:2, 10:1",red
wTPCpTBpdP9eKJswp,5956,8,Minu,6,ill do the one with dark background,the one with dark background,the one with dark background,6,"6:12, 8:6, 5:5, 7:4, 11:2, 10:1",red
wTPCpTBpdP9eKJswp,5958,8,Laju,5,ill do the pink ones that take up most of the screen that dont show any leaves,the pink ones that take up most of the screen that dont show any leaves,the pink ones that take up most of the screen that don't show any leaves,6,"6:12, 8:6, 5:5, 7:4, 11:2, 10:1",red
wTPCpTBpdP9eKJswp,5960,8,Laju,5,nevermind hah i think minu just did that one,,,,"6:12, 8:6, 5:5, 7:4, 11:2, 10:1",red
wTPCpTBpdP9eKJswp,5962,9,Laju,4,i can do the daisy . it is the one flower,the daisy . it is the one flower,the daisy . it is the one flower,4,"4:10, 5:9, 6:6, 11:5, 2:3, 8:1",red
wTPCpTBpdP9eKJswp,5963,9,Repi,5,i'll do the one with white and yellow in the middle,the one with white and yellow in the middle,the one with white and yellow in the middle,5,"4:10, 5:9, 6:6, 11:5, 2:3, 8:1",red
wTPCpTBpdP9eKJswp,5967,10,Minu,2,ill do the poinsettia one,the poinsettia one,the poinsettia one,2,"2:11, 4:8, 12:6, 11:4, 10:3, 7:2",red
wTPCpTBpdP9eKJswp,5969,10,Repi,11,i can do the peony ones with the yellow in the middle,the peony ones with the yellow in the middle,the peony ones with the yellow in the middle,11,"2:11, 4:8, 12:6, 11:4, 10:3, 7:2",red
wTPCpTBpdP9eKJswp,5970,10,Laju,12,i can do the one with yellow on the tips,the one with yellow on the tips,the one with yellow on the tips,12,"2:11, 4:8, 12:6, 11:4, 10:3, 7:2",red
wTPCpTBpdP9eKJswp,5971,10,Repi,11,and the little pink thing in the middle,the little pink thing in the middle,the little pink thing in the middle,11,"2:11, 4:8, 12:6, 11:4, 10:3, 7:2",red
wTPCpTBpdP9eKJswp,5974,11,Repi,4,i can do the daisy',the daisy,the daisy,4,"4:11, 1:9, 11:6, 5:5, 7:4, 3:3",red
wTPCpTBpdP9eKJswp,5975,11,Repi,4,just the one flower,the one flower,the one flower,4,"4:11, 1:9, 11:6, 5:5, 7:4, 3:3",red
wTPCpTBpdP9eKJswp,5977,11,Laju,5,i can do the one with white petals on the inside,the one with white petals on the inside,the one with white petals on the inside,5,"4:11, 1:9, 11:6, 5:5, 7:4, 3:3",red
wTPCpTBpdP9eKJswp,5980,12,Repi,4,i can do the daisy again,the daisy,the daisy,4,"7:10, 4:9, 6:8, 12:5, 2:3, 11:2",red
wTPCpTBpdP9eKJswp,5982,12,Minu,7,ill do the one with the pinkish inside,the one with the pinkish inside,the one with the pinkish inside,7,"7:10, 4:9, 6:8, 12:5, 2:3, 11:2",red
wTPCpTBpdP9eKJswp,5984,12,Laju,6,ill do the one with the dark back ground that are snap dragons,the one with the dark back ground that are snap dragons,the one with the dark background that are snapdragons,6,"7:10, 4:9, 6:8, 12:5, 2:3, 11:2",red
wTPCpTBpdP9eKJswp,5986,13,Repi,12,i can do th eyellow tipped,th eyellow tipped,the yellow tipped,12,"5:12, 6:9, 2:6, 12:3, 3:2, 4:1",red
wTPCpTBpdP9eKJswp,5987,13,Minu,5,ill do the white and yellow inside,the white and yellow inside,the white and yellow inside,5,"5:12, 6:9, 2:6, 12:3, 3:2, 4:1",red
wTPCpTBpdP9eKJswp,5989,13,Repi,12,the * yellow,the * yellow,,12,"5:12, 6:9, 2:6, 12:3, 3:2, 4:1",red
wTPCpTBpdP9eKJswp,5992,14,Minu,8,ill do the one with three flowers,the one with three flowers,the one with three flowers,8,"8:11, 7:9, 3:7, 6:4, 11:3, 10:1",red
wTPCpTBpdP9eKJswp,5993,14,Repi,7,i'll do the sprouted one,the sprouted one,the sprouted one,7,"8:11, 7:9, 3:7, 6:4, 11:3, 10:1",red
wTPCpTBpdP9eKJswp,5995,14,Repi,7,with a bunch of flowers,with a bunch of flowers,with a bunch of flowers,7,"8:11, 7:9, 3:7, 6:4, 11:3, 10:1",red
wTPCpTBpdP9eKJswp,5998,15,Laju,2,ill do poinsettia,poinsettia,poinsettia,2,"2:10, 4:8, 5:7, 10:6, 6:3, 11:1",red
wTPCpTBpdP9eKJswp,5999,15,Minu,4,ill do daisy,daisy,daisy,4,"2:10, 4:8, 5:7, 10:6, 6:3, 11:1",red
wTPCpTBpdP9eKJswp,6000,15,Repi,5,i'll do the yellow and white inside,the yellow and white inside,the yellow and white inside,5,"2:10, 4:8, 5:7, 10:6, 6:3, 11:1",red
wTPCpTBpdP9eKJswp,6004,16,Repi,1,i'll do the big one,the big one,the big one,1,"1:12, 5:8, 8:7, 11:3, 4:2, 3:1",red
wTPCpTBpdP9eKJswp,6005,16,Repi,1,with the yellow inside,with the yellow inside,with the yellow inside,1,"1:12, 5:8, 8:7, 11:3, 4:2, 3:1",red
